9.4339,1.8718,3.6317,-2.0631,1.0641,-0.87267,-0.8086,-0.085962,-0.72021,0.60606,9.4948,8.2554,1.2327,-0.86344,1.0806,0.1583,-0.63454,-0.9248,-3.6168,-8.2287,6.2487,-0.063342,1.839,-1.6883,0.40851,0.9116,-0.73074,-7.6264,-12.794,-3.9165,1.574,0.45811,2.1457,0.13213,-0.71642,0.09655,-19.846,-6.0939,0.89838,1.2643,-0.16295,4.2081,0.5843,0.47519,0.046271
6.664,-1.1294,0.08438,-1.4946,1.6063,-0.64131,-0.74862,-0.088623,-0.77519,1.9853,3.8003,4.6142,1.0769,-0.70671,0.82238,0.098539,-0.66132,-0.91834,-4.3816,-2.9246,6.4773,2.0851,2.0238,-1.5828,0.39836,0.88075,-0.76932,-1.4585,-6.9729,5.2194,0.67337,0.44144,0.10331,0.11565,-0.69198,0.16301,-13.195,-8.0634,4.1132,0.45836,0.37541,3.4356,0.66246,0.37686,0.006211
2.1804,-2.0275,0.23854,-1.1917,2.0176,-0.18987,-0.67728,-0.064437,-0.84058,2.3805,5.2596,4.6719,0.18877,-0.39774,0.43148,0.059154,-0.68676,-0.90387,-7.6528,2.5283,5.3304,2.1493,1.5626,-0.65139,0.42347,0.82631,-0.83372,1.7555,10.226,6.0906,-3.8984,0.62543,-0.19671,0.12786,-0.68785,0.12725,-7.8655,-19.233,3.8444,-0.33331,-0.11724,3.0461,0.7094,0.27504,0.003781
-0.3363,-2.0037,-0.67574,-0.074153,1.3209,-0.099923,-0.62604,-0.058891,-0.8826,1.6626,4.2186,4.3711,0.17273,0.65427,-0.11436,0.060202,-0.69143,-0.89981,-10.282,-0.98144,3.9751,1.306,0.96825,0.29745,0.46707,0.77064,-0.8975,-1.0694,3.2078,-0.67351,-1.1288,0.040402,0.23893,0.096328,-0.70239,0.048979,3.6251,-15.301,4.9456,-0.32412,-0.06632,-0.27113,0.71939,0.24615,0.008463
-0.43158,-0.076161,-0.81316,1.8701,2.9021,0.33373,-0.55714,-0.056069,-0.9366,2.1227,5.5378,5.2889,-0.13192,1.306,-0.62383,0.10651,-0.67985,-0.88767,-9.3254,-7.4306,4.0163,1.8456,0.23207,1.2501,0.52961,0.69793,-0.96703,1.7304,-4.2594,1.3791,0.20369,-0.57966,-1.1001,0.11826,-0.69772,0.049733,-2.0496,-5.1726,-2.2349,-2.7692,-1.8354,-1.2481,0.70186,0.26654,0.007659
7.7005,-0.11647,7.8212,0.14705,-4.1826,1.4456,-0.5849,-0.072355,-0.92071,-0.48898,9.8217,8.865,0.3782,1.5716,-0.58193,0.16382,-0.67886,-0.8622,-5.5829,-19.848,6.827,1.7577,0.30321,2.1031,0.60667,0.56375,-1.0301,-32.841,-5.68,3.4471,3.5691,0.65734,1.9178,0.1099,-0.71125,0.024809,-33.305,-6.0196,1.9262,-0.59649,1.5471,-3.0057,0.6601,0.35099,0.076074
17.334,4.381,5.0211,-0.81515,-7.6119,2.1859,-0.7742,-0.11021,-0.75647,0.69187,7.9159,10.314,-0.91957,0.65158,0.2508,0.20007,-0.6785,-0.84297,0.19334,-16.137,3.5786,2.2062,0.10098,2.5044,0.65947,0.37813,-1.0704,-4.0322,-25.846,-3.59,2.559,0.96601,-2.7393,0.10869,-0.70847,0.10066,-13.978,-3.1834,-1.8633,0.72833,0.20579,-2.6741,0.62391,0.42581,0.061388
23.653,-6.8523,0.19091,5.7277,3.3648,-0.099445,-0.8244,-0.061514,-0.70832,0.27198,8.6287,9.8413,-0.32454,-0.012763,0.66118,0.20385,-0.66168,-0.84725,-1.6941,-10.882,5.8741,-0.93973,0.098285,2.2764,0.68101,0.26724,-1.0628,-28.906,-5.2494,-6.1754,0.059841,0.099287,-3.1059,0.25334,-0.6588,0.096466,-31.79,5.6502,-0.55667,2.4017,0.25928,-4.2005,0.53125,0.52408,0.075104
13.59,0.31022,7.8687,1.2111,-1.1361,0.9129,-0.78715,-0.12425,-0.73272,-1.397,4.7441,10.965,-0.37562,-0.9548,1.0586,0.16767,-0.64834,-0.86764,0.63819,-11.965,7.6374,-1.1693,-1.3179,1.3084,0.64089,0.26219,-1.0559,-17.36,5.4998,-8.2885,-1.8268,-0.60641,-3.3819,0.36362,-0.58294,0.087726,-16.434,11.202,-2.232,1.3047,-0.18317,-3.4283,0.43424,0.60036,0.047094
10.454,-0.94505,1.9647,2.1198,1.3461,0.074741,-0.87054,-0.11914,-0.66802,1.2134,4.0693,9.5686,-0.25865,-1.7508,1.0128,0.086316,-0.63611,-0.89652,1.9845,-6.4239,6.3756,-0.51987,-2.1058,0.39705,0.54717,0.24713,-1.0661,-14.238,-1.2075,2.4955,-1.7435,-0.12698,-3.2321,0.46349,-0.48766,0.10367,-11.747,10.232,-2.4319,0.75329,0.30875,-1.5525,0.3655,0.63022,0.044482
5.4764,1.9005,0.65467,1.7355,1.8528,-0.072521,-0.80745,-0.20119,-0.71016,2.2613,5.0273,6.5512,-0.57788,-1.8009,0.69174,0.000426,-0.62646,-0.92782,3.9564,0.14672,3.6897,-0.20569,-1.9687,-0.36768,0.43965,0.25743,-1.0914,-13.421,7.7048,0.86659,-0.62559,0.016409,-3.4085,0.52273,-0.39453,0.11276,-2.8147,13.584,-5.1705,-2.0042,-0.054257,-0.5855,0.34649,0.63607,0.058822
2.4302,0.51865,0.3316,1.0889,2.4369,0.035896,-0.67863,-0.25532,-0.79918,3.7696,3.9452,4.6939,-0.92722,-1.0576,-0.026946,-0.058808,-0.61069,-0.95214,4.8133,0.66709,3.5811,-0.60229,-1.5416,-0.63104,0.34965,0.31722,-1.1126,-10.39,15.848,2.4342,-0.15345,-0.26673,-2.739,0.55248,-0.32198,0.1013,1.5998,-2.9916,3.6596,0.20792,-0.3068,0.6417,0.35208,0.63807,0.04523
2.0077,-1.4278,-1.1765,0.36972,2.4561,-0.070228,-0.60501,-0.28423,-0.84629,4.0087,3.9013,5.7207,-0.28207,0.010464,-0.87303,-0.068274,-0.59353,-0.96734,4.8106,-1.2442,4.9982,-0.041695,-0.87787,-0.98605,0.28081,0.35397,-1.1331,1.2835,16.624,3.6882,0.87807,-0.42002,-0.2501,0.56846,-0.29311,0.10329,3.5006,-19.464,-0.73036,-0.022308,1.9898,-0.59084,0.36117,0.63341,0.049171
2.1566,-1.0028,-0.30711,-0.7289,2.7394,-0.40848,-0.5055,-0.27713,-0.91099,4.1373,3.6079,5.2341,0.13822,1.0342,-1.385,-0.021056,-0.59638,-0.96507,6.8127,-4.5605,7.0422,0.005011,0.32288,-1.1617,0.2533,0.37922,-1.1494,-4.23,8.581,4.5166,1.208,-0.27616,1.1957,0.56617,-0.32869,0.074257,-2.3408,4.1588,6.3316,0.056208,-0.59106,-0.83442,0.33076,0.65449,0.078712
6.8635,-0.92249,7.265,-0.72847,0.10454,-0.48021,-0.46006,-0.24518,-0.93993,1.7895,6.3428,8.2458,0.90307,1.7463,-1.3893,0.071516,-0.60528,-0.94503,6.137,-9.7391,9.7187,-0.40716,0.95558,-1.1033,0.27144,0.41467,-1.148,-14.779,-3.1785,-0.15422,0.87065,-0.17198,1.9257,0.54219,-0.39753,0.076957,-31.615,-29.183,-15.618,1.384,1.4051,-1.2262,0.32303,0.65863,0.09133
9.1144,4.4251,4.9292,1.8769,-5.8323,0.47756,-0.61765,-0.25711,-0.84293,1.431,6.8687,5.84,1.4272,1.8335,-0.79207,0.16295,-0.65294,-0.8857,4.8423,-12.493,13.356,-0.24789,0.98206,-0.97308,0.30484,0.4681,-1.1299,-19.396,3.6782,-1.4099,0.27141,-0.82063,2.8297,0.48817,-0.50347,0.046195,-6.2247,32.724,-1.3665,-3.5,0.45796,-1.7679,0.27599,0.66384,0.16751
39.063,15.401,-0.45783,-8.7455,-7.2677,1.0304,-0.82547,-0.19043,-0.64724,-2.9101,9.3916,11.57,1.3752,1.5813,-0.20636,0.22822,-0.69587,-0.82947,2.186,-12.402,13.541,0.15708,1.1203,-0.72402,0.36269,0.49423,-1.1136,-26.243,-8.3351,-4.6405,-1.2485,0.55778,3.3751,0.3996,-0.61622,-0.009032,-20.301,10.423,-3.0241,-3.2211,-2.684,4.8702,0.32489,0.63432,0.20105
17.121,5.1568,11.59,1.7979,2.0337,-1.9173,-0.7553,-0.21879,-0.7285,-0.25401,9.0289,10.807,0.044093,-0.48001,0.4698,0.22873,-0.72052,-0.80523,1.206,-8.5091,11.857,0.8633,0.94314,-1.2163,0.40128,0.47422,-1.106,-17.858,-12.688,-3.1918,-0.15759,-0.030141,3.8041,0.26568,-0.6992,-0.010136,-25.984,-3.4191,0.41343,1.2772,-0.26415,2.9365,0.43186,0.58987,0.14295
10.483,1.6577,6.9063,-1.8716,0.58661,-0.76795,-0.74074,-0.19137,-0.75701,0.6564,6.6322,6.6192,0.3773,-1.3763,1.0115,0.17471,-0.72825,-0.82178,-1.0094,-6.7092,5.9855,-0.47917,0.6137,-1.0669,0.42094,0.4857,-1.0921,-10.407,-13.513,-3.2063,0.90915,0.64039,2.9737,0.13999,-0.73637,0.039473,-19.912,-4.4277,-1.2497,2.5323,1.3869,3.5966,0.52633,0.52346,0.080108
7.3625,-0.75586,1.6142,-2.3861,0.53689,-0.1307,-0.81917,-0.11586,-0.71785,1.2013,6.925,7.2071,0.38769,-1.4482,0.86893,0.10012,-0.75366,-0.81696,-4.6396,-5.0418,2.0946,-0.39442,0.32821,-1.0982,0.4304,0.51644,-1.0673,-5.4173,-12.796,-1.4562,1.3798,0.51146,1.314,0.063741,-0.74176,0.13444,-10.615,-4.8387,1.3117,0.25415,0.016484,3.5654,0.64057,0.40322,0.057187
5.1078,-1.247,-0.734,-0.60354,2.5778,-0.26326,-0.75901,-0.082453,-0.77821,2.0068,5.9166,4.6993,-0.20353,-0.812,0.50366,0.045994,-0.75389,-0.8317,-8.5676,-0.74551,1.8112,-0.81948,0.022112,-0.83332,0.41815,0.56175,-1.0516,2.1504,2.3473,7.3375,-1.6611,0.065946,-0.27878,0.077852,-0.72576,0.1463,-10.39,-13.686,1.8594,0.050914,-0.17013,2.9353,0.695,0.30521,0.045681
0.29264,-0.047746,1.7592,0.69678,2.9206,-0.048045,-0.59037,-0.0906,-0.91296,2.444,5.4527,2.882,0.055834,0.29964,0.080596,0.026157,-0.75206,-0.84131,-7.8121,-0.59064,1.3725,-0.89821,-0.26272,-0.20846,0.39632,0.62155,-1.0452,-1.2075,11.587,0.425,-3.2135,0.17214,0.74973,0.084818,-0.72408,0.068483,2.9178,-21.843,5.3194,-0.97404,0.24974,0.87825,0.70531,0.25995,0.033773
0.46217,-0.025398,-0.47775,0.89888,1.7073,0.26925,-0.51831,-0.11861,-0.95905,3.0724,5.7541,4.1899,0.49355,1.5385,-0.46664,0.065591,-0.76364,-0.81829,-7.2588,-3.5932,4.3696,-0.3456,-0.80923,0.52126,0.38629,0.6579,-1.0532,-2.5051,0.66836,2.6541,0.76168,-0.005544,-0.29452,0.08316,-0.72935,0.025822,-2.8059,-4.6054,5.3439,-1.6,-1.4228,-0.72682,0.69748,0.27201,0.039243
3.828,-0.25736,6.3509,0.41637,-0.22516,0.51013,-0.47955,-0.15939,-0.97721,-1.9278,7.5652,6.7704,-0.1637,1.5475,-0.57198,0.13711,-0.76346,-0.78823,-4.6094,-11.82,8.8976,-0.67057,-1.0868,1.4979,0.38132,0.67724,-1.0715,-28.523,22.584,2.8128,-0.4271,0.7158,1.1876,0.08508,-0.74263,-0.016261,-11.925,-6.5427,-3.1002,-2.5401,0.048001,-3.112,0.6732,0.32758,0.055532
10.445,-1.0613,5.1275,3.1745,-7.5507,0.88795,-0.7132,-0.14576,-0.82346,1.9783,7.6591,9.2592,-0.22507,0.82886,-0.14862,0.19564,-0.74382,-0.76813,2.4962,-17.699,9.3277,0.85912,-0.70222,1.5672,0.38054,0.65718,-1.0922,-1.2856,-40.039,-7.3758,3.5789,0.3114,-0.16331,0.054452,-0.7605,0.027558,-16.984,-4.0184,-2.5812,0.11194,-0.83885,-1.9781,0.61941,0.41061,0.10576
33.115,-11.121,-3.6972,-3.7312,1.3398,0.96034,-0.9114,-0.003511,-0.63388,-2.6357,8.9044,10.07,-0.23622,0.035465,0.001356,0.21219,-0.73417,-0.76426,1.219,-12.289,10.075,-0.004655,-0.50628,2.0181,0.38106,0.5926,-1.1124,-15.537,-5.1068,-6.0795,0.86814,-0.94391,-3.9888,0.17003,-0.72462,0.069989,-28.947,3.8993,-1.4098,1.4045,0.33251,-3.8189,0.5476,0.48775,0.13295
13.599,1.8691,7.0731,2.2296,-0.46511,0.96067,-0.86008,-0.087481,-0.69753,1.8728,8.4411,10.971,-0.66374,-1.1153,0.63704,0.18346,-0.72454,-0.78966,1.7318,-12.986,10.237,0.36153,-1.0612,0.85252,0.3625,0.55764,-1.1221,-18.252,-1.5163,-2.8067,-0.20894,-1.0372,-2.8733,0.27646,-0.66646,0.098219,-18.877,10.421,-2.1933,1.8831,-0.2935,-3.5288,0.46491,0.56121,0.11562
13.128,0.50053,1.9272,-1.0601,-0.35622,0.44465,-0.89103,-0.083599,-0.65531,-1.0477,5.9939,7.2911,-0.46117,-1.8907,0.93886,0.12042,-0.71577,-0.82541,1.5134,-4.7394,6.6716,0.027685,-1.6649,-0.14632,0.28545,0.51562,-1.1404,-21.841,6.08,3.01,-1.9809,0.24327,-3.3354,0.3838,-0.58193,0.074294,-14.232,12.101,-4.0152,0.62952,0.39394,-2.3131,0.38743,0.61241,0.10414
8.0689,0.015494,3.6988,2.2079,1.4449,-0.14091,-0.84949,-0.12672,-0.68941,0.3695,5.9309,7.2436,-1.3782,-2.0812,0.81581,0.031459,-0.68612,-0.8784,3.3883,-3.2719,2.5718,0.026181,-1.9969,-1.1239,0.17032,0.51112,-1.1512,-13.032,2.3545,1.9381,-0.88875,0.27992,-3.0468,0.45536,-0.49296,0.077432,-6.479,13.185,-6.0104,-1.3729,0.25127,-0.75701,0.35199,0.62667,0.11067
3.9094,0.98327,-0.25853,1.4159,1.8998,0.24945,-0.74117,-0.22108,-0.75587,1.9255,1.8871,6.1313,-1.7311,-1.7856,0.58434,-0.06582,-0.62806,-0.94751,4.4341,-0.78064,-0.15003,0.10949,-2.1111,-1.5907,0.033336,0.49976,-1.1591,-12.004,8.6568,2.3346,0.55915,-0.10947,-2.824,0.54225,-0.39002,0.071062,-1.3177,3.3852,12.592,1.7784,0.39936,0.60755,0.34204,0.62983,0.080188
1.402,-0.6126,-1.8921,1.9731,2.2767,-0.16036,-0.67513,-0.26894,-0.80205,6.5941,2.2812,4.7813,-1.7838,-1.2926,-0.60953,-0.12433,-0.56583,-0.99824,5.6764,-3.4144,-0.012024,0.55636,-2.0359,-1.4451,-0.10912,0.50699,-1.1598,-2.1869,16.841,2.1703,1.2416,-1.028,-1.8019,0.5701,-0.32415,0.098342,2.9881,-14.906,3.8751,1.6779,0.40262,0.37495,0.37387,0.61482,0.0313
1.7338,-0.24864,-2.7975,1.1783,4.1313,-1.7727,-0.60194,-0.32444,-0.83306,2.8737,3.3074,4.248,-1.5544,-0.34791,-1.4125,-0.13446,-0.50969,-1.0331,8.8213,-9.5819,10.549,4.0985,0.08641,-0.39795,-0.17249,0.40916,-1.1884,0.37517,9.2576,1.3071,1.702,-0.61358,-0.1771,0.55356,-0.31012,0.13242,-4.3862,-1.4408,-0.32944,-0.9865,2.5001,-0.32354,0.36402,0.62819,0.051075
3.7572,1.0089,1.0611,-3.1391,3.1938,-1.4403,-0.43486,-0.32129,-0.92638,3.8798,4.8909,6.6237,-0.94645,0.5457,-2.0027,-0.097597,-0.47536,-1.0589,2.1696,1.4772,4.681,-1.1192,2.5845,0.11625,-0.083186,0.35465,-1.201,-6.1459,9.8775,-0.67773,1.8328,-0.081475,1.5634,0.55182,-0.34533,0.11021,-5.0265,2.9695,3.9671,-1.3605,-1.2041,-0.62578,0.3376,0.64283,0.086937
9.3205,0.52481,10.964,-1.8954,-3.8088,-1.3801,-0.44521,-0.18064,-0.96437,1.4754,7.7962,6.5542,0.027955,1.5214,-1.4063,-0.019454,-0.4636,-1.0679,-1.1413,-8.6776,4.6877,-2.0176,1.9161,-0.29784,0.027448,0.46896,-1.1657,-30.782,1.6819,2.4825,0.005201,0.17585,3.1924,0.51549,-0.44189,0.095935,-16.149,8.4323,3.2411,-1.4899,0.56366,0.15091,0.32886,0.6409,0.13714
11.369,3.617,7.9927,0.20419,-8.6731,0.42309,-0.6365,-0.2067,-0.85186,2.5455,4.5396,10.041,0.32572,1.7582,-0.38504,0.073057,-0.46916,-1.0508,-0.3682,-13.058,15.404,1.448,0.94743,-0.25916,0.093982,0.4623,-1.1405,-18.557,-4.0264,1.744,-0.37332,0.70626,3.0656,0.45392,-0.55556,0.049028,-11.36,26.771,-3.1278,-1.3327,0.071908,2.4254,0.33683,0.62047,0.19534
22.413,-0.35377,4.2678,-1.804,-0.13401,0.44278,-0.8725,-0.1003,-0.62626,1.7147,7.2239,8.5264,2.0259,1.6245,1.2223,0.14028,-0.52354,-1.0088,1.0257,-2.6016,11.165,0.52752,-0.61664,-0.37855,0.097487,0.40514,-1.1466,-24.725,-11.909,-2.3253,0.67857,-0.014847,3.4314,0.33179,-0.64763,0.057513,-22.746,-7.0231,-7.2212,1.9007,-0.28818,2.7633,0.45058,0.57065,0.14575
13.662,5.8009,13.09,-0.91925,0.53512,-0.065265,-0.87712,-0.13703,-0.65344,-1.1154,7.8473,10.024,2.4438,0.86979,1.9917,0.14919,-0.6125,-0.94203,4.9135,-5.3969,12.568,0.6546,-1.3577,-0.93905,0.034124,0.40369,-1.1516,-12.126,-10.164,-2.3516,0.88181,0.55285,3.6409,0.19739,-0.69105,0.13365,-15.9,1.5339,-6.7837,0.963,0.46975,3.2865,0.53155,0.5179,0.094375
9.0417,-0.12572,1.8474,-0.82927,0.91977,-0.151,-0.87288,-0.097951,-0.67083,-3.1578,5.4941,9.3636,1.077,-0.59644,1.532,0.10656,-0.68097,-0.88934,0.79157,-4.3489,3.7688,-1.0876,-1.4401,-0.29739,-0.041391,0.41595,-1.1542,-8.1987,-11.319,-5.8203,0.65678,0.88474,2.3032,0.10212,-0.69438,0.19753,-15.223,-10.586,1.8608,0.96249,0.11334,3.6398,0.61709,0.42672,0.053495
5.7221,-0.040684,0.2037,-1.5418,1.8682,-0.29782,-0.81818,-0.088771,-0.73352,3.3763,1.876,10.316,-0.16892,-1.715,0.64068,0.030118,-0.69607,-0.89042,1.0917,-8.1173,7.9563,1.3208,-1.6167,-0.70337,-0.1307,0.39048,-1.1548,-0.60445,-7.6131,4.8771,-0.71708,0.69271,0.019195,0.095039,-0.68121,0.23755,-12.249,-9.9115,1.5468,-0.076099,0.29802,3.0824,0.67576,0.3281,0.041871
3.243,-1.9849,-1.4543,0.80725,4.1093,-0.51805,-0.60961,-0.11669,-0.88897,5.0253,6.6035,5.9386,-0.70025,-1.5199,-0.34188,-0.043201,-0.70381,-0.907,3.4374,-1.5272,4.2806,0.75753,-0.48415,0.023871,-0.20194,0.30728,-1.1736,2.5526,4.5041,8.4612,-4.8021,0.30214,-0.41189,0.10898,-0.68678,0.15642,-3.3078,-25.089,2.0156,-1.3868,-0.21034,1.4977,0.71888,0.24283,0.029901
3.1088,-0.88079,0.6261,0.97531,3.1058,0.54088,-0.47382,-0.15572,-0.97053,2.231,6.2321,2.1673,-0.91567,-0.39577,-0.57484,-0.058335,-0.67076,-0.93729,7.1087,-0.69998,6.3756,1.1763,0.16653,0.5655,-0.20844,0.26483,-1.1823,-1.6515,12.363,-2.4658,-1.6097,0.76763,0.33931,0.091482,-0.70204,0.038037,-1.4469,-8.0685,6.9711,-1.2999,-0.71426,-0.68438,0.71477,0.24447,0.031852
2.0914,1.2339,-0.002075,1.6438,3.5209,0.58372,-0.43215,-0.18428,-0.97422,1.6881,5.8436,3.2753,-0.44481,0.94172,-0.72021,-0.034746,-0.63374,-0.96448,5.0563,-2.74,5.6539,0.8061,1.0131,1.171,-0.16214,0.2535,-1.1873,-2.8687,-1.6688,1.644,0.38483,-0.74619,-0.40259,0.10374,-0.71952,0.001935,-3.9798,-4.3682,-1.0999,-2.5694,-0.82353,-1.6073,0.69629,0.27847,0.049518
7.0627,3.583,10.333,-1.5711,-2.6798,0.072655,-0.41105,-0.14917,-0.99079,1.8136,9.6175,7.9425,0.018641,1.8754,-0.33514,0.033857,-0.6281,-0.95347,2.7875,-8.5505,9.0457,0.15385,1.2619,0.58046,-0.093938,0.24112,-1.1968,-26.784,-6.7302,3.855,2.8254,1.2181,0.97357,0.077395,-0.73951,-0.018327,-29.946,-2.9824,0.45226,-0.23015,0.027101,-3.0383,0.65329,0.35876,0.094729
11.605,-2.7616,9.3184,0.041959,-7.5413,-0.39653,-0.63745,-0.12616,-0.88446,2.8516,5.7696,8.4247,-0.1623,1.7676,0.26654,0.10502,-0.62567,-0.92948,0.81707,-3.0612,8.2602,-0.28115,0.69796,0.43747,-0.039652,0.26241,-1.1911,-2.1661,-29.198,-1.9733,1.2353,1.6948,-2.6176,0.10239,-0.73313,0.044762,-16.577,-2.9496,-1.1595,0.5177,0.047904,-3.3808,0.5947,0.43148,0.10274
24.241,-10.526,2.6188,2.8041,1.5524,0.36132,-0.80353,-0.044627,-0.72962,-1.1649,7.9227,12.43,-0.45026,0.40913,1.0875,0.14523,-0.61571,-0.91243,3.0015,-8.2905,14.629,-0.25007,-0.49692,-0.22733,-0.031948,0.26838,-1.1938,-27.232,-3.6261,-5.3858,-0.51785,-0.65087,-3.4144,0.23305,-0.68052,0.075838,-28.528,8.4499,-2.3392,1.2326,0.36511,-3.7671,0.50272,0.53633,0.11239
12.838,1.124,5.9656,1.2458,1.8997,0.4164,-0.70993,-0.16143,-0.79825,0.54898,3.6762,12.119,0.038778,-0.97111,1.1549,0.10383,-0.61188,-0.92015,2.5235,-4.1949,12.47,-0.17158,-1.3399,-0.6897,-0.08694,0.27036,-1.1958,-14.253,2.7372,-8.2831,-1.3372,-0.18756,-2.9305,0.34808,-0.60391,0.069409,-15.224,8.9709,-2.509,0.83897,0.33173,-3.5662,0.4166,0.59781,0.11485
10.484,-2.0057,5.9498,1.2176,-0.81178,0.94478,-0.79085,-0.10726,-0.74352,1.6736,4.6239,8.7136,-0.49895,-2.0158,1.2589,0.021833,-0.5983,-0.94634,4.9563,-5.9395,9.2459,-0.71957,-1.6648,-0.78049,-0.16831,0.28444,-1.189,-15.007,3.0878,2.2803,-0.8254,-0.31247,-3.0825,0.45014,-0.52657,0.047999,-12.988,10.779,-1.3756,0.82725,0.71296,-1.885,0.34773,0.62037,0.12373
4.0064,3.3555,1.0335,1.0556,2.0233,-0.1381,-0.74367,-0.1764,-0.766,1.8958,4.2713,6.458,-1.2861,-1.5632,0.60264,-0.062403,-0.56061,-0.98303,4.0782,-5.291,8.9646,-0.31376,-1.0998,-1.0246,-0.24078,0.27936,-1.1866,-12.816,6.3786,1.1353,0.08987,0.27587,-3.2013,0.51489,-0.43251,0.074586,-3.9348,13.831,-1.7075,-0.342,0.32281,-0.55215,0.3208,0.63368,0.11245
