0.808 -0.006 -0.586 -0.068 0.769 0.169 -0.616 -0.033 0.774 -0.234 -0.577 -0.115 0.672 0.167 0.721 0.007 0.635 -0.157 0.756 0.037 
0.806 -0.003 -0.588 -0.069 0.774 0.163 -0.611 -0.031 0.779 -0.254 -0.562 -0.110 0.674 0.157 0.721 0.001 0.629 -0.168 0.758 0.027 
0.807 -0.004 -0.587 -0.070 0.781 0.155 -0.604 -0.026 0.784 -0.264 -0.552 -0.103 0.678 0.175 0.714 0.012 0.625 -0.184 0.759 0.006 
0.804 0.001 -0.591 -0.069 0.786 0.156 -0.598 -0.025 0.787 -0.267 -0.547 -0.096 0.669 0.208 0.712 0.043 0.623 -0.187 0.759 0.001 
0.802 0.003 -0.594 -0.067 0.787 0.159 -0.596 -0.023 0.790 -0.270 -0.543 -0.090 0.660 0.217 0.717 0.057 0.623 -0.185 0.760 0.008 
0.802 0.003 -0.595 -0.061 0.787 0.163 -0.594 -0.019 0.789 -0.271 -0.545 -0.085 0.644 0.226 0.728 0.068 0.630 -0.184 0.754 0.015 
0.805 0.006 -0.590 -0.055 0.786 0.171 -0.594 -0.015 0.787 -0.272 -0.548 -0.082 0.638 0.231 0.731 0.080 0.638 -0.178 0.749 0.026 
0.809 0.011 -0.586 -0.048 0.785 0.181 -0.593 -0.011 0.787 -0.274 -0.547 -0.075 0.637 0.222 0.734 0.080 0.635 -0.164 0.753 0.051 
0.815 0.018 -0.578 -0.042 0.784 0.190 -0.590 -0.001 0.787 -0.272 -0.549 -0.069 0.642 0.222 0.728 0.090 0.635 -0.168 0.752 0.058 
0.819 0.027 -0.572 -0.039 0.784 0.199 -0.588 0.006 0.787 -0.265 -0.553 -0.067 0.639 0.218 0.731 0.098 0.637 -0.170 0.749 0.062 
0.824 0.033 -0.565 -0.035 0.786 0.206 -0.583 0.014 0.788 -0.258 -0.555 -0.065 0.642 0.211 0.730 0.099 0.633 -0.168 0.752 0.073 
0.827 0.038 -0.561 -0.029 0.788 0.212 -0.577 0.022 0.788 -0.253 -0.558 -0.062 0.638 0.204 0.736 0.100 0.636 -0.180 0.748 0.065 
0.829 0.041 -0.557 -0.025 0.790 0.222 -0.571 0.023 0.786 -0.249 -0.562 -0.060 0.642 0.194 0.735 0.099 0.636 -0.180 0.745 0.085 
0.832 0.045 -0.552 -0.023 0.793 0.229 -0.564 0.025 0.786 -0.244 -0.565 -0.058 0.646 0.180 0.736 0.096 0.643 -0.186 0.736 0.099 
0.831 0.046 -0.554 -0.021 0.795 0.238 -0.558 0.023 0.784 -0.244 -0.567 -0.055 0.664 0.152 0.727 0.086 0.644 -0.201 0.732 0.096 
0.829 0.043 -0.558 -0.017 0.794 0.241 -0.558 0.026 0.782 -0.245 -0.571 -0.052 0.663 0.168 0.720 0.121 0.638 -0.221 0.732 0.089 
0.827 0.038 -0.560 -0.017 0.794 0.242 -0.557 0.025 0.778 -0.248 -0.575 -0.051 0.657 0.116 0.738 0.100 0.631 -0.241 0.731 0.095 
0.826 0.029 -0.563 -0.016 0.796 0.239 -0.556 0.019 0.774 -0.251 -0.580 -0.050 0.653 0.076 0.750 0.069 0.649 -0.258 0.709 0.094 
0.821 0.013 -0.570 -0.012 0.801 0.225 -0.555 0.009 0.771 -0.253 -0.582 -0.049 0.658 0.058 0.749 0.051 0.652 -0.255 0.706 0.104 
0.813 -0.000 -0.583 -0.008 0.807 0.207 -0.553 0.001 0.769 -0.254 -0.585 -0.045 0.657 0.050 0.751 0.048 0.654 -0.254 0.706 0.098 
0.806 -0.011 -0.592 -0.005 0.808 0.191 -0.557 -0.006 0.767 -0.249 -0.589 -0.046 0.647 0.027 0.761 0.039 0.655 -0.262 0.704 0.085 
0.800 -0.015 -0.599 -0.002 0.808 0.173 -0.563 -0.008 0.765 -0.245 -0.594 -0.048 0.645 0.014 0.763 0.036 0.656 -0.277 0.698 0.074 
0.796 -0.015 -0.605 0.001 0.808 0.157 -0.568 -0.006 0.761 -0.244 -0.599 -0.045 0.643 -0.001 0.765 0.030 0.658 -0.288 0.693 0.066 
0.794 -0.014 -0.607 0.003 0.807 0.151 -0.571 0.000 0.758 -0.237 -0.606 -0.042 -0.644 0.015 -0.765 -0.016 0.661 -0.299 0.686 0.063 
0.795 -0.009 -0.606 0.003 0.807 0.148 -0.571 0.012 0.755 -0.232 -0.612 -0.042 0.640 -0.018 0.768 0.012 0.660 -0.310 0.682 0.058 
0.798 -0.007 -0.603 0.002 0.808 0.160 -0.566 0.028 0.752 -0.232 -0.615 -0.044 0.640 -0.017 0.768 0.011 0.660 -0.312 0.682 0.051 
0.800 -0.006 -0.600 0.001 0.806 0.176 -0.564 0.037 0.751 -0.234 -0.616 -0.044 0.636 -0.020 0.771 0.009 0.665 -0.308 0.680 0.043 
0.802 -0.006 -0.598 -0.001 0.805 0.180 -0.564 0.040 0.751 -0.236 -0.615 -0.046 0.635 -0.021 0.772 0.005 0.674 -0.302 0.673 0.036 
0.805 -0.008 -0.594 -0.002 0.803 0.177 -0.567 0.046 0.753 -0.241 -0.611 -0.048 0.631 -0.018 0.776 0.007 0.675 -0.299 0.674 0.027 
0.807 -0.010 -0.591 -0.003 0.800 0.176 -0.571 0.053 0.754 -0.246 -0.606 -0.051 0.627 -0.017 0.779 0.011 0.673 -0.300 0.676 0.023 
0.810 -0.011 -0.586 -0.006 0.796 0.179 -0.575 0.058 0.756 -0.250 -0.603 -0.054 0.622 -0.019 0.782 0.011 0.671 -0.299 0.678 0.024 
0.813 -0.011 -0.581 -0.009 0.794 0.181 -0.577 0.061 0.757 -0.254 -0.599 -0.058 -0.619 0.011 -0.785 -0.013 0.671 -0.304 0.676 0.024 
0.815 -0.012 -0.579 -0.014 0.793 0.184 -0.577 0.060 0.760 -0.258 -0.593 -0.063 0.625 -0.005 0.781 0.001 0.666 -0.315 0.676 0.020 
0.817 -0.012 -0.576 -0.018 0.793 0.185 -0.577 0.057 0.762 -0.265 -0.587 -0.066 0.627 0.008 0.779 0.001 0.665 -0.324 0.672 0.010 
0.817 -0.011 -0.577 -0.020 0.793 0.187 -0.577 0.056 0.765 -0.270 -0.581 -0.064 0.625 0.011 0.780 -0.000 0.660 -0.335 0.672 -0.000 
0.818 -0.006 -0.575 -0.021 0.792 0.192 -0.577 0.051 0.767 -0.272 -0.578 -0.063 0.627 0.001 0.779 -0.017 0.656 -0.343 0.672 -0.004 
0.821 -0.001 -0.571 -0.021 0.791 0.198 -0.576 0.051 0.767 -0.273 -0.577 -0.061 0.631 0.004 0.775 -0.021 0.656 -0.338 0.675 0.014 
0.826 0.003 -0.564 -0.022 0.791 0.209 -0.573 0.053 0.768 -0.272 -0.577 -0.059 0.633 0.004 0.774 -0.031 0.666 -0.312 0.677 0.031 
0.829 0.007 -0.559 -0.025 0.789 0.214 -0.573 0.057 0.767 -0.268 -0.580 -0.060 0.636 0.014 0.771 -0.036 0.677 -0.295 0.674 0.012 
0.828 0.006 -0.560 -0.027 0.789 0.212 -0.574 0.056 0.766 -0.268 -0.581 -0.060 0.643 0.027 0.764 -0.045 0.676 -0.269 0.686 -0.007 
0.826 0.006 -0.563 -0.029 0.791 0.206 -0.573 0.052 0.768 -0.263 -0.581 -0.053 0.647 0.055 0.760 -0.041 0.670 -0.247 0.700 0.019 
0.823 0.005 -0.566 -0.033 0.795 0.201 -0.571 0.045 0.775 -0.249 -0.579 -0.039 0.653 0.096 0.751 -0.033 0.665 -0.237 0.707 0.046 
0.818 0.003 -0.574 -0.039 0.799 0.199 -0.567 0.035 0.782 -0.238 -0.576 -0.027 0.650 0.130 0.748 -0.032 0.667 -0.230 0.706 0.060 
0.813 0.002 -0.580 -0.043 0.801 0.196 -0.565 0.025 0.786 -0.231 -0.572 -0.021 0.643 0.158 0.749 -0.019 0.665 -0.203 0.716 0.059 
0.810 0.004 -0.585 -0.046 0.803 0.195 -0.563 0.016 0.791 -0.232 -0.565 -0.024 0.640 0.182 0.747 0.001 0.661 -0.183 0.725 0.066 
0.808 0.006 -0.588 -0.047 0.805 0.198 -0.560 0.006 0.794 -0.234 -0.561 -0.029 0.637 0.190 0.747 0.025 0.656 -0.176 0.730 0.074 
0.807 0.007 -0.589 -0.046 0.805 0.203 -0.557 -0.007 0.792 -0.239 -0.560 -0.038 0.633 0.195 0.747 0.053 0.650 -0.174 0.734 0.086 
0.806 0.007 -0.590 -0.042 0.806 0.207 -0.554 -0.020 0.790 -0.249 -0.558 -0.050 0.630 0.197 0.748 0.071 0.647 -0.172 0.736 0.097 
0.806 0.011 -0.590 -0.038 0.805 0.211 -0.553 -0.027 0.788 -0.252 -0.559 -0.058 0.629 0.201 0.747 0.079 0.646 -0.171 0.736 0.107 
0.807 0.014 -0.589 -0.034 0.805 0.215 -0.553 -0.030 0.785 -0.249 -0.563 -0.061 0.631 0.203 0.744 0.085 0.643 -0.167 0.739 0.109 
0.808 0.017 -0.589 -0.031 0.803 0.219 -0.553 -0.026 0.783 -0.248 -0.568 -0.062 0.634 0.206 0.740 0.090 0.641 -0.165 0.741 0.111 
0.808 0.020 -0.588 -0.026 0.801 0.222 -0.556 -0.015 0.781 -0.247 -0.570 -0.061 0.637 0.206 0.737 0.099 0.638 -0.167 0.743 0.113 
0.809 0.022 -0.587 -0.022 0.798 0.222 -0.560 0.001 0.780 -0.247 -0.572 -0.061 0.638 0.205 0.734 0.107 0.637 -0.171 0.743 0.115 
0.809 0.023 -0.587 -0.018 0.796 0.221 -0.564 0.020 0.778 -0.246 -0.575 -0.061 0.638 0.203 0.734 0.109 0.635 -0.180 0.743 0.109 
0.809 0.025 -0.588 -0.013 0.793 0.220 -0.567 0.038 0.777 -0.244 -0.577 -0.058 0.640 0.203 0.734 0.109 0.634 -0.183 0.744 0.104 
0.809 0.028 -0.587 -0.008 0.792 0.220 -0.567 0.053 0.775 -0.241 -0.581 -0.054 0.640 0.205 0.733 0.107 0.634 -0.188 0.741 0.112 
0.809 0.030 -0.587 -0.002 0.793 0.226 -0.563 0.066 0.773 -0.238 -0.586 -0.051 0.638 0.210 0.734 0.105 0.636 -0.188 0.739 0.115 
0.809 0.033 -0.586 0.003 0.793 0.232 -0.557 0.075 0.770 -0.235 -0.591 -0.051 0.634 0.212 0.737 0.106 0.638 -0.185 0.737 0.124 
0.810 0.036 -0.585 0.008 0.795 0.237 -0.552 0.080 0.766 -0.233 -0.596 -0.053 0.632 0.208 0.739 0.102 0.639 -0.178 0.736 0.134 
0.812 0.037 -0.582 0.012 0.798 0.241 -0.547 0.081 0.762 -0.233 -0.602 -0.056 0.633 0.192 0.744 0.091 0.640 -0.172 0.734 0.147 
0.815 0.034 -0.578 0.012 0.798 0.245 -0.544 0.079 0.758 -0.233 -0.606 -0.059 0.647 0.167 0.740 0.079 -0.641 0.168 -0.732 -0.158 
0.819 0.029 -0.574 0.009 0.800 0.248 -0.542 0.074 0.756 -0.238 -0.606 -0.065 0.651 0.146 0.739 0.089 -0.642 0.174 -0.726 -0.172 
0.823 0.022 -0.567 0.003 0.801 0.247 -0.542 0.066 0.756 -0.245 -0.602 -0.072 0.651 0.110 0.745 0.096 0.650 -0.196 0.716 0.166 
0.826 0.014 -0.563 -0.004 0.804 0.242 -0.540 0.055 0.761 -0.250 -0.595 -0.073 0.652 0.081 0.749 0.084 0.661 -0.241 0.692 0.159 
0.825 0.011 -0.565 -0.004 0.808 0.238 -0.538 0.045 0.766 -0.248 -0.589 -0.066 0.653 0.072 0.752 0.060 0.654 -0.273 0.688 0.155 
0.825 0.012 -0.565 -0.003 0.810 0.240 -0.534 0.042 0.772 -0.242 -0.585 -0.059 0.655 0.065 0.752 0.042 0.651 -0.291 0.687 0.139 
0.826 0.011 -0.564 -0.004 0.811 0.243 -0.530 0.040 0.778 -0.239 -0.578 -0.051 0.651 0.052 0.756 0.036 0.649 -0.308 0.685 0.120 
0.825 0.008 -0.565 -0.008 0.811 0.246 -0.529 0.039 0.786 -0.241 -0.568 -0.040 0.648 0.046 0.760 0.022 0.648 -0.315 0.686 0.097 
0.825 0.006 -0.565 -0.013 0.811 0.246 -0.529 0.041 0.792 -0.251 -0.556 -0.027 0.646 0.046 0.762 0.007 0.653 -0.308 0.689 0.060 
0.824 0.005 -0.567 -0.018 0.809 0.243 -0.533 0.046 0.796 -0.263 -0.545 -0.014 0.643 0.042 0.764 -0.004 0.663 -0.299 0.686 0.025 
0.822 0.002 -0.568 -0.023 0.807 0.236 -0.539 0.053 0.799 -0.269 -0.538 -0.001 0.642 0.040 0.766 -0.013 0.668 -0.296 0.683 0.010 
0.821 -0.003 -0.570 -0.027 0.804 0.228 -0.546 0.060 0.801 -0.269 -0.535 0.007 0.640 0.031 0.767 -0.019 0.669 -0.296 0.682 0.003 
0.820 -0.005 -0.572 -0.030 0.801 0.221 -0.552 0.066 0.800 -0.270 -0.536 0.007 -0.639 -0.022 -0.768 0.023 0.669 -0.302 0.679 0.006 
0.819 -0.008 -0.573 -0.034 0.798 0.218 -0.557 0.072 0.797 -0.272 -0.540 -0.002 -0.637 -0.022 -0.770 0.021 0.669 -0.310 0.675 0.005 
0.817 -0.008 -0.575 -0.037 0.796 0.216 -0.560 0.078 0.794 -0.272 -0.544 -0.013 0.633 0.028 0.773 -0.016 0.667 -0.314 0.675 0.005 
0.815 -0.010 -0.578 -0.042 0.794 0.217 -0.562 0.086 0.794 -0.269 -0.545 -0.020 0.630 0.044 0.775 -0.010 0.667 -0.312 0.677 0.004 
0.811 -0.012 -0.583 -0.046 0.791 0.216 -0.564 0.095 0.793 -0.268 -0.546 -0.027 0.627 0.051 0.777 -0.017 0.666 -0.310 0.678 -0.006 
0.808 -0.013 -0.587 -0.048 0.790 0.208 -0.567 0.103 0.791 -0.269 -0.549 -0.038 0.629 0.054 0.775 -0.028 0.664 -0.309 0.681 -0.016 
0.807 -0.012 -0.589 -0.048 0.789 0.204 -0.568 0.111 0.789 -0.264 -0.553 -0.046 0.633 0.047 0.772 -0.025 0.659 -0.312 0.684 -0.003 
0.805 -0.008 -0.591 -0.047 0.787 0.208 -0.568 0.119 0.785 -0.257 -0.561 -0.054 -0.634 -0.043 -0.771 0.038 0.656 -0.303 0.691 0.015 
0.807 -0.001 -0.589 -0.044 0.784 0.213 -0.568 0.129 0.780 -0.253 -0.569 -0.066 0.639 0.044 0.766 -0.053 0.665 -0.290 0.689 0.001 
0.808 0.007 -0.587 -0.038 0.784 0.217 -0.567 0.133 0.774 -0.251 -0.577 -0.074 0.645 0.052 0.760 -0.065 0.665 -0.271 0.695 -0.020 
0.813 0.016 -0.582 -0.030 0.784 0.230 -0.561 0.137 0.770 -0.244 -0.586 -0.069 -0.650 -0.070 -0.754 0.067 0.659 -0.252 0.709 -0.012 
0.816 0.023 -0.578 -0.025 0.784 0.246 -0.553 0.138 0.768 -0.235 -0.593 -0.062 0.652 0.095 0.750 -0.054 0.656 -0.240 0.715 0.011 
0.816 0.025 -0.577 -0.027 0.785 0.253 -0.549 0.132 0.768 -0.227 -0.596 -0.063 0.645 0.116 0.754 -0.037 0.656 -0.228 0.720 0.017 
0.816 0.027 -0.577 -0.030 0.789 0.248 -0.550 0.121 0.771 -0.228 -0.590 -0.070 0.638 0.137 0.758 -0.023 0.654 -0.214 0.725 0.023 
0.816 0.028 -0.577 -0.032 0.792 0.247 -0.547 0.109 0.773 -0.236 -0.584 -0.073 0.634 0.155 0.757 -0.004 0.651 -0.201 0.731 0.036 
0.817 0.027 -0.575 -0.034 0.796 0.252 -0.542 0.096 0.774 -0.242 -0.581 -0.071 0.632 0.169 0.756 0.023 0.651 -0.196 0.732 0.054 
0.818 0.028 -0.574 -0.032 0.799 0.257 -0.538 0.081 0.775 -0.244 -0.578 -0.072 0.631 0.176 0.754 0.049 0.650 -0.187 0.733 0.069 
0.818 0.030 -0.574 -0.029 0.800 0.260 -0.536 0.068 0.777 -0.241 -0.576 -0.074 0.627 0.184 0.754 0.068 0.649 -0.171 0.737 0.079 
0.819 0.032 -0.573 -0.028 0.799 0.266 -0.536 0.060 0.775 -0.241 -0.578 -0.078 0.627 0.194 0.751 0.077 0.650 -0.153 0.740 0.085 
0.819 0.033 -0.572 -0.027 0.797 0.267 -0.539 0.054 0.773 -0.241 -0.581 -0.081 0.628 0.203 0.747 0.082 0.648 -0.137 0.744 0.091 
0.819 0.032 -0.573 -0.025 0.796 0.260 -0.544 0.049 0.769 -0.243 -0.585 -0.085 0.631 0.207 0.743 0.086 0.645 -0.132 0.746 0.097 
0.818 0.031 -0.574 -0.022 0.796 0.249 -0.550 0.045 0.766 -0.245 -0.588 -0.089 0.635 0.203 0.740 0.092 0.644 -0.135 0.746 0.107 
0.817 0.030 -0.575 -0.018 0.796 0.239 -0.555 0.044 0.762 -0.247 -0.592 -0.093 0.640 0.198 0.737 0.092 0.643 -0.138 0.744 0.118 
0.817 0.030 -0.576 -0.013 0.795 0.235 -0.557 0.048 0.756 -0.245 -0.599 -0.097 0.648 0.192 0.731 0.096 -0.643 0.139 -0.742 -0.131 
0.817 0.030 -0.575 -0.009 0.795 0.234 -0.557 0.055 0.751 -0.244 -0.605 -0.100 0.647 0.190 0.732 0.100 -0.643 0.137 -0.740 -0.141 
0.820 0.031 -0.572 -0.007 0.795 0.236 -0.555 0.065 0.746 -0.243 -0.612 -0.103 0.640 0.188 0.738 0.102 -0.646 0.136 -0.736 -0.151 
0.821 0.031 -0.570 -0.008 0.795 0.239 -0.553 0.075 0.741 -0.244 -0.616 -0.108 0.641 0.154 0.744 0.109 -0.649 0.144 -0.730 -0.159 
0.823 0.028 -0.567 -0.007 0.794 0.235 -0.554 0.084 0.737 -0.239 -0.622 -0.109 0.635 0.135 0.748 0.138 0.653 -0.170 0.723 0.151 
0.828 0.022 -0.560 -0.007 0.794 0.232 -0.555 0.087 0.741 -0.231 -0.622 -0.104 0.632 0.121 0.755 0.126 0.663 -0.222 0.699 0.147 
0.829 0.017 -0.559 -0.005 0.796 0.228 -0.556 0.076 0.748 -0.228 -0.616 -0.091 0.633 0.103 0.759 0.117 0.661 -0.261 0.688 0.146 
0.828 0.022 -0.561 0.003 0.796 0.229 -0.555 0.075 0.760 -0.218 -0.609 -0.068 0.636 0.076 0.760 0.107 0.657 -0.288 0.684 0.134 
0.828 0.027 -0.560 0.009 0.796 0.237 -0.551 0.084 0.773 -0.200 -0.601 -0.044 0.640 0.049 0.761 0.096 0.648 -0.316 0.682 0.125 
0.827 0.033 -0.561 0.015 0.793 0.243 -0.550 0.092 0.788 -0.181 -0.588 -0.018 0.643 0.028 0.760 0.087 0.645 -0.335 0.677 0.114 
0.826 0.037 -0.563 0.020 0.790 0.248 -0.553 0.098 0.801 -0.177 -0.573 0.006 0.642 0.010 0.762 0.080 0.648 -0.342 0.675 0.087 
0.824 0.041 -0.564 0.021 0.786 0.246 -0.558 0.102 0.809 -0.182 -0.559 0.029 0.643 -0.002 0.763 0.066 0.653 -0.339 0.676 0.051 
0.823 0.041 -0.567 0.021 0.781 0.244 -0.564 0.109 0.815 -0.186 -0.547 0.048 0.645 -0.008 0.763 0.053 0.658 -0.332 0.675 0.022 
0.821 0.040 -0.568 0.021 0.777 0.242 -0.570 0.115 0.821 -0.187 -0.535 0.066 0.643 -0.013 0.765 0.043 0.661 -0.331 0.674 0.013 
0.820 0.037 -0.571 0.019 0.775 0.241 -0.573 0.115 0.828 -0.187 -0.522 0.082 0.640 -0.019 0.767 0.036 0.658 -0.340 0.671 0.024 
0.819 0.035 -0.572 0.015 0.774 0.241 -0.574 0.114 0.833 -0.190 -0.511 0.092 0.634 -0.029 0.772 0.037 0.653 -0.351 0.670 0.032 
0.819 0.034 -0.573 0.011 0.775 0.242 -0.573 0.115 0.836 -0.194 -0.503 0.098 -0.631 0.027 -0.775 -0.031 0.655 -0.349 0.670 0.028 
0.818 0.031 -0.574 0.004 0.776 0.241 -0.572 0.115 0.837 -0.196 -0.501 0.100 -0.631 0.020 -0.775 -0.018 0.661 -0.340 0.669 0.015 
0.818 0.028 -0.574 -0.002 0.778 0.237 -0.571 0.114 0.836 -0.194 -0.503 0.099 0.631 -0.020 0.775 0.010 0.664 -0.333 0.669 0.002 
0.818 0.024 -0.574 -0.008 0.780 0.230 -0.570 0.114 0.834 -0.193 -0.509 0.088 0.632 -0.028 0.775 -0.001 0.660 -0.336 0.672 0.001 
0.819 0.021 -0.573 -0.011 0.783 0.226 -0.568 0.116 0.831 -0.196 -0.515 0.070 0.636 -0.034 0.771 -0.016 0.654 -0.339 0.676 0.012 
0.822 0.018 -0.569 -0.014 0.785 0.228 -0.564 0.121 0.827 -0.196 -0.525 0.048 0.640 -0.036 0.766 -0.036 0.654 -0.324 0.683 0.019 
0.823 0.016 -0.568 -0.017 0.785 0.230 -0.561 0.125 0.821 -0.198 -0.536 0.021 0.647 -0.024 0.761 -0.046 0.664 -0.289 0.690 0.019 
0.824 0.013 -0.567 -0.021 0.786 0.226 -0.562 0.127 0.812 -0.204 -0.546 -0.011 0.650 0.001 0.759 -0.045 0.669 -0.261 0.696 -0.011 
0.824 0.012 -0.566 -0.024 0.790 0.219 -0.561 0.120 0.803 -0.212 -0.556 -0.039 -0.650 -0.038 -0.758 0.043 0.661 -0.243 0.710 -0.014 
0.823 0.009 -0.568 -0.027 0.796 0.218 -0.555 0.107 0.794 -0.220 -0.564 -0.052 0.650 0.074 0.756 -0.030 0.653 -0.239 0.719 0.008 
0.822 0.005 -0.569 -0.029 0.802 0.224 -0.546 0.092 0.786 -0.218 -0.575 -0.057 0.643 0.104 0.758 -0.018 0.651 -0.233 0.722 0.025 
0.821 0.002 -0.570 -0.032 0.809 0.226 -0.539 0.071 0.781 -0.217 -0.582 -0.066 0.636 0.132 0.760 -0.014 0.652 -0.226 0.722 0.050 
0.820 -0.000 -0.572 -0.034 0.814 0.224 -0.534 0.047 0.774 -0.225 -0.586 -0.082 0.632 0.152 0.760 -0.000 0.649 -0.215 0.728 0.063 
0.818 -0.002 -0.574 -0.035 0.818 0.219 -0.531 0.025 0.768 -0.234 -0.588 -0.097 0.633 0.157 0.757 0.027 0.646 -0.202 0.732 0.073 
0.817 -0.002 -0.575 -0.034 0.821 0.214 -0.528 0.008 0.764 -0.239 -0.590 -0.108 0.633 0.155 0.756 0.060 0.644 -0.191 0.737 0.080 
0.817 -0.001 -0.576 -0.033 0.823 0.210 -0.527 -0.006 0.759 -0.240 -0.593 -0.116 0.630 0.156 0.757 0.080 0.642 -0.183 0.740 0.087 
0.815 0.001 -0.578 -0.031 0.825 0.204 -0.527 -0.018 0.756 -0.238 -0.598 -0.119 0.633 0.164 0.752 0.086 0.639 -0.183 0.740 0.100 
0.814 0.004 -0.580 -0.029 0.826 0.202 -0.525 -0.028 0.754 -0.236 -0.601 -0.119 0.633 0.170 0.750 0.087 0.637 -0.186 0.741 0.106 
0.813 0.006 -0.581 -0.027 0.826 0.210 -0.522 -0.034 0.754 -0.234 -0.603 -0.115 0.633 0.176 0.749 0.089 0.636 -0.192 0.740 0.103 
0.812 0.009 -0.584 -0.023 0.825 0.222 -0.519 -0.037 0.755 -0.233 -0.603 -0.108 0.629 0.187 0.749 0.087 0.638 -0.195 0.739 0.094 
0.810 0.014 -0.586 -0.019 0.826 0.231 -0.513 -0.038 0.758 -0.231 -0.602 -0.098 0.626 0.192 0.751 0.087 0.637 -0.198 0.739 0.090 
0.809 0.017 -0.587 -0.015 0.827 0.236 -0.509 -0.036 0.761 -0.226 -0.601 -0.089 0.625 0.189 0.752 0.090 0.637 -0.197 0.738 0.100 
0.809 0.019 -0.587 -0.012 0.828 0.238 -0.507 -0.030 0.765 -0.223 -0.599 -0.082 0.625 0.187 0.752 0.092 0.637 -0.190 0.738 0.113 
